album_name,track_number,track_name,artist,lyrics,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name
COWBOY CARTER,21,OH LOUISIANA,Beyoncé,"Oh-woah, woah Oh, Louisiana I stayed away from you too long Oh, Louisiana How can a true love go so wrong? She put me in shame and in sorrow And I come home tomorrow Oh, Louisiana",0.504,0.378,-14.203,0.0408,0.728,0.313,0.717,0.849,145.685,4,52195,FALSE,B,major
COWBOY CARTER,22,DESERT EAGLE,Beyoncé,"Dosido, dosido Dosido, dosido (Ooh) Dosido, dosido Soft to the touch, let you hold somethin' Let you get a handful Baby, she's a whole lotta woman Soft kisses on some fat lips It's yours, baby, you can crash here, come here Cash out on a video Make 'em Cash App to see the rodeo, yeah Put on a show and make it nasty Desert Eagle in the backseat Everything bigger in Texas Big body, buss it open, feed you breakfast Catch me in the bathroom on the sink top Baby, let me sink into your arms Drink me 'til it's done, eat it up Oh, I keep it classy, let you love me like a lady, yeah Dosido and it get creamy in the middle, yeah One bite and the box is yours Sugar high, you gon' want some more Of that dosido (Dosi') Of that dosi', dosido That dosido (Dosi') Of that dosido' (Dosido, dosido, dosido)",0.691,0.489,-8.461,0.053900000000000003,0.645,1.61e-6,0.328,0.662,85.032,4,72448,FALSE,C,major
COWBOY CARTER,23,RIIVERDANCE,Beyoncé,"Dance, dance, dance, dance Dance, dance, dance, dance Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Runnin' through the river Runnin' through the river with you, dance (Dance) Runnin' through the river Runnin' through the river with you, dance (Dance) Staring down the barrel of his gun Yes, he shot me down I died and someone brought me back to life But never to my senses Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Staring down the barrel of my gun Yes, I shot you down He cried the day he realized That lies were hidden in my kisses Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands He was tangled in my arms He was my mess, my ball of string I would give him everything My thunderstorm and second chances Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Runnin' through the river Runnin' through the river with you, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands We fight but we must make amends Arrest me and read me my rights I plan to steal your heart again On Saturday and Sunday nights Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Wrap me 'round your little finger Wrap me 'round your wedding ring Your words, they take the shape my body makes Ain't that the scary thing? Bounce on that shit, dance (Oh) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Runnin' through the river (Dance) Runnin' through the river with you, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands Staring at the barrel of his gun Yes, he shot me down I died, but then I came straight back to life But never to my senses (Hey) We fight but then we make amends Arrest me and read me my rights (Hey) I plan to steal your heart again On Saturday and Sunday nights (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (We dance) Bounce on that shit, dance (We dance) Bounce on that shit, no hands The day I met you, I remember everything I wrote it down Your smile was cold, your fade was fresh Your eyes were such a shade of brown Bounce on that shit, dance (Oh) Bounce on that shit, dance (Oh) Bounce on that shit, dance (Oh) Bounce on that shit, no hands You press your ear onto my chest You hear the speed my heart will beat Seconds drag like days Whenever you don't want to talk or speak Bounce on that shit, dance (Dance, ooh) Bounce on that shit, dance (Dance, dance) Bounce on that shit, dance (Do the dance, dance) Bounce on that shit, no hands (Do the dance, do it again) Runnin' through the river Runnin' through the river with you, dance Runnin' through the river Runnin' through the river Runnin' through the river (Runnin') Runnin' through the river with you, dance (Runnin') Runnin' through the river Runnin' through the river (Ooh) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, dance (Dance) Bounce on that shit, no hands",0.699,0.791,-8.527,0.186,0.456,0,0.25,0.43,119.997,4,251986,TRUE,G,major
COWBOY CARTER,24,II HANDS II HEAVEN,Beyoncé,"Bottle in my hand, the whiskey up high Two hands to Heaven, wild horses run wild, oh God only knows why, though (Yeah, yeah, yeah, yeah) Rhinestones and diamonds both shine in the light Two hands to Heaven, my whiskey up high, oh (Oh) God only, God only knows why, though (Oh, oh, oh) In the Arizona heat, summer fling saw your best side Slip into my dreams every night, be the good guy Who am I to judge, my baby? (Uh-uh) Who am I to love, my baby? (Uh-uh) Purple-colored mink, sugarcane Hittin' them sixteen switches Candy apple green, candy paint Swirling twenty-four inch spinners (Swirl) Don't judge me, baby (Ha) You would never judge me, baby Bottle in my hand, my whiskey up high Two hands to Heaven, coyotes run wild, oh (Oh, oh) God only, God only knows why, though (Why? Why? Why?) Ten thousand steps towards the time of your life Two hands to Heaven, my whiskey up high, oh (Oh) God only, God only knows why, though Why, though? Why, though? Two hands to Heaven I've prayed, priest forgive my soul Lovely daggers pierced my heart many moons ago Toxic roses chased by wolves and carnivores Lost virgins with broken wings that will regrow I'm a stallion runnin', no candle in the wind You won't ever see me comin' or goin' but you'll know whenever I'm here Dancin' in the moonlight, catchin' every breeze My feet on the dashboard, now go really fast, boy Ever since I went to Marfa, ain't no trouble on my mind (On my mind, on my mind) Singin' sweet songs to Las Vegas, singin', ""I will carry on"" Carry on, carry on, carry on, carry on Singin', ""I will carry on"" Ten thousand steps towards the time of your life Two hands to Heaven, my whiskey up high, oh (Oh, oh) God only, God only knows why, though (Why, though? Why?) Rhinestones and diamonds both shine in the light Two hands to Heaven, coyotes run wild, oh God only, God only knows why, though (God only, God only knows why, though) Two hands to Heaven I've prayed, priest forgive my soul Lovely daggers pierced my heart many moons ago Toxic roses chased by wolves and carnivores Lost virgins with broken wings that will regrow Swirl Baby, I've been waitin' my whole life For you and I This the real you, huh This the real me, huh They can't do nothin' but envy, ooh Bliss, please (Yeah, yeah, yeah) Your love run through me like lava Pull my fit over these hips You grip, I grind Then taste this wine, I'ma taste what's mine 'Cause I'ma take what's mine Wonder whatever, wherever's fine Like water, ah Wherever you wanna go, that's fine with me I'll never stop you, you'll never stop me From bein' whatever we need to be And in these dark times, I'm so glad that this love is blinding 'Cause all I see is the best of you, and all you see is the best of me And you bring out the best of me And all I see is everything Your goals, your glow, your inner being And our bigger meaning So, let's lose us in these sheets (Yeah) And when I get up to walk, I wanna feel weak, yeah Look, I ain't goin' far (Ain't goin' far) So, stay where you are (Stay where you are) Feel like you partied in Venus and we woke up in Mars (Baby) Yeah, I've been waitin' my whole life (Woo) (I've been waitin' my whole life) I'm gonna give you the best years of your life (For you, and I) You, and I Baby, I've been waitin' my whole life for you, and I",0.674,0.602,-7.866,0.224,0.539,1.69e-6,0.0906,0.533,123.943,4,341312,FALSE,G,major
COWBOY CARTER,27,AMEN,Beyoncé,"Mercy on me, baby, have mercy on me (Mercy, mercy) Hurtin' badly, I can see you're hurtin' badly Hurtin', hurtin', hey Mercy on me, baby, have mercy on me (Mercy, mercy) I see you hurtin', see you, please, have mercy on me (Oh-oh, ooh) (Mercy, mercy) This house was built with blood and bone And it crumbled, yes, it crumbled The statues they made were beautiful But they were lies of stone, they werе lies of stone Trumpets blarе with silent sound I need to make you proud Tell me, can you hear me now? Mercy on me, mercy, have mercy on me (Mercy, yeah, mercy, yeah) I can see you hurtin', see you hurtin' badly (Can see you hurtin', see you hurtin' badly) (Mercy, mercy) Say a prayer for what has been We'll be the ones to purify our Fathers' sins American Requiem Them old ideas (Yeah) are buried here (Yeah) Amen (Amen)",0.333,0.452,-7.087,0.0349,0.0687,4.17e-5,0.329,0.0913,79.825,3,145105,FALSE,C#,major
RENAISSANCE,1,I'M THAT GIRL,Beyoncé,"Please, motherfuckers ain't stop—, please, motherfuckers Please, mother—, please, mother—, please, motherfuckers Please-please, mother—, please, mother—, please, mother—, please, mother— Please, motherfuckers, please, mother—, please, mother— Plеase-please, mothеrfuckers ain't stoppin' me Please, motherfuckers ain't stoppin' me Please, motherfuckers ain't stoppin' me Please, motherfuckers ain't stoppin' me (How the fuck you figure I ain't a motherfucking pimp) (When all these niggas be jocking me?) I pull up in these clothes, look so good (Pimping till the end, make that cheese, Nitty Green) (Bitch please, motherfuckers ain't stopping me) 'Cause I'm in that ho (Playing all these boys like toys, I ain't going) You know all these songs sound good (Never hoeing, see they niggas acting like they pimps) (Try to pimp me, niggas get broke for the end) (Now I gotta go 'cause I'm out this bitch) 'Cause I'm on that ho (Ho nigga— be so bad when I fall up in their place) Deadass (Be jealous ass ho with the fake on front) (Clash about weed, blast a bitch, 9-4 in) Deadass (With that funky ass in the trunk) I'm deadass (Coming on the scene with the Tommy Hilfiger) (Nigga self, what you got to make me rich?) (Never get the pussy 'cause it's off limits, ho) (Running game when you claiming that other bitch) It's not the diamonds It's not the pearls I'm that girl (I'm that girl) It's just that I'm that girl (I'm that girl) It's not my man (Ooh) It's not my stance (Ooh) I'm that girl (I'm that girl) It's just that I'm that girl From the top of the mornin', I shine (Ah-ooh) Right through the blinds (Ah-ooh) Touching everything in my plain view And everything next to me gets lit up too (Ah) You see it (Ah-ah-ah-ah), yeah You see it when you look to me I didn't want this power (I ain't want it) I didn't want this power (I ain't want it) You know love is my weakness Don't need drugs for some freak shit I'm just high all the time, I'm out of my mind I'm tweakin' (Tweakin', tweakin') Freakin' on the weekend (Yeah) I'm indecent (Yeah), let it begin (Ooh-ooh-ooh) I be pullin' up in that '92 DeVille Cadillac with them vogues (Yeah), losin' my mind (Yeah) Be-be-beastin' (Yeah, ooh-ooh-ooh) Un-American (Yeah), I don't need no friends (Ah) I been thuggin' for my (Uh) un-American life lights (Yeah) in these D-Flawless skies (Yeah) Off the deep end (Yeah) Such a heathen (Yeah), why they let me outside? (Yeah) I pull relief in (Yeah) Bring that beat in (Yeah), now I can breathe again (Yeah) I be beatin' down the block (Yeah), knockin' Basquiats off the wall-all (Yeah, yeah) That's how I ball Cleanse me of my sins My un-American life Please, motherfuckers ain't stop—, please, motherfuckers Please, mother—, please, mother—, please, motherfuckers Please-please, mother—, please, mother—, please, mother—, please, mother— Please, motherfuckers, please, mother—, please, mother— Please-please, motherfuckers ain't stoppin' me Please, motherfuckers ain't stoppin' me Please, motherfuckers ain't stoppin' me Please, motherfuckers",0.554,0.535,-8.959,0.186,0.0616,1.32e-5,0.124,0.136,105.865,4,208014,TRUE,F,minor
RENAISSANCE,2,COZY,Beyoncé,"This a reminder Damn, I love the burning of the dagger From the words that you say (Fuck, yeah) Dancin' in the mirror, kiss my scars Because I love what they made (Ooh, yeah) She's a god (Ah-ooh), she's a hero (Ah-ooh) She survived (Ah-ooh) all she been through (Ah-ooh, ooh) Confident (Ah-ooh), damn, she lethal (Ah-ooh, ooh) Might I suggest you don't fuck with my sis (Ooh) 'Cause she comfortable Comfortable in my skin Cozy with who I am Comfortable in my skin Cozy, cozy Comfortable in my skin Feet up above your sins I love myself, goddamn Cozy, cozy So cozy I love me They hate me Because they want mе (I'm dark brown, dark skin, light skin, beige) (Fluorescеnt beige, bitch, I'm black) Been down, been up, been broke, broke down, bounced back Been off, been on, been back, what you know about that? Been the light, been dark, been the truth, been that King Bey energy I been thick, been fine, still a ten, still here, that's all me Black like love too deep Dance to the soles of my feet Green eyes envy me Paint the world pussy pink Blue like the soul I crowned Purple drank and couture gowns Gold fangs a shade God made Blue, black, white, and brown Paint the town red like cinnamon Yellow diamonds, limoncello glycerine Rainbow gelato in the streets Renaissance, yachtin' in Capri You're a god (Ah-ooh, you're a god), you're a hero (Ah-ooh, you're a hero) You survived (Ah-ooh) all you been through (Ah-ooh, ooh) Confident (Ah-ooh), damn, you're lethal (Ah-ooh, ooh) Might I suggest you don't fuck with my sis (Ooh) 'Cause she comfortable Comfortable in my skin Cozy with who I am Comfortable in my skin Cozy, cozy Comfortable in my skin Cozy with who I am I love myself, goddamn Cozy, cozy (Okay) I'm cozy (I'm cozy) I'm juicy (I'm juicy) You hate me (You hate me) 'Cause you want me ('Cause you want me) I'm swaggy (I'm swaggy) Effortlessly (Effortlessly) That's how God made me (How God made me) So, bitch, pay me (So pay me, ching-a-ling, ching, ching) (I'm black) (I'm probably one of the blackest motherfuckers walking around here) Cozy (In this motherfucking place) (I'm probably one of the blackest motherfuckers in this county) Cozy (I'm black like that) Comfortable in my skin Cozy with who I am I love myself, goddamn Cozy, cozy Unique Unique is what you are",0.556,0.63,-8.15,0.102,8.28e-4,0.00468,0.155,0.367,149.147,5,210372,TRUE,G,major
RENAISSANCE,3,ALIEN SUPERSTAR,Beyoncé,"Please do not be alarmed, remain calm Do not attempt to leave the dance-floor The DJ booth is conducting a troubleshoot test of the entire system I'm one of one, I'm number one, I'm the only one Don't even waste your time trying to compete with me (Don't do it) No one else in this world can think like me (True) I'm twisted (Twisted), I'll contradict it Keep him addicted, lies on his lips, I lick it Unique That's what you are Stilеttos kicking vintage crystal off the bar Category: bad bitch, I'm thе bar Alien superstar Whip, whip I'm too classy for this world, forever, I'm that girl Feed you diamonds and pearls, ooh, baby I'm too classy to be touched, I paid them all in dust I'm stingy with my love, ooh, baby I'm (U-N-I-Q-U-E) Ooh, I'm stingy with my love, ooh, baby I'm (U-N-I-Q-U-E) Ooh, I'm stingy with my love (Unique) Unicorn is the uniform you put on Eyes on you when you perform Eyes on I when I put on Mastermind in haute couture Label whores can't clock, I'm so obscure (Unique) Masterpiece, genius Drip intravenous Patty cake on that wrist Tiffany Blue billboards over that ceiling (Unique) We don't like plain Always dreamed of paper planes Mile-high when I rodeo Then I come down and take off again (Unique) You see pleasure in my glare Look over my shoulder and you ain't scared The effects you have on me when you stare Head on a pillow, hike it in the air I'm too classy for this world, forever, I'm that girl Feed you diamonds and pearls, ooh, baby I'm too classy to be touched, I paid them all in dust I'm stingy with my love, ooh, baby I got pearls beneath my legs, my lips, my hands, my hips (U-N-I-Q-U-E) I got diamonds beneath my thighs where his ego will find bliss Can't find an ocean deep that can compete with this cinnamon kiss (U-N-I-Q-U-E) Fire beneath your feet, music when you speak, you're so unique (Unique) That's what you are Lingerie reflecting off the mirror on the bar Category: sexy bitch, I'm the bar Alien superstar We dress a certain way We walk a certain way We talk a certain way We, we paint a certain way We, we make love a certain way, you know? All of these things we do in a different Unique, specific way that is personally ours We just reaching out to the solar system We flying over bullshit, we flying over Supernatural love up in the air I just talk my shit, Casanova Superstar, supernova Power, pull 'em in closer If that's your man, then why he over here? (Unique)",0.545,0.641,-6.398,0.0998,0.00453,6.59e-5,0.171,0.464,121.892,4,215459,TRUE,A#,minor
RENAISSANCE,4,CUFF IT,Beyoncé,"I feel like fallin' in love (Fallin’ in love) I'm in the mood to fuck somethin' up (Tonight, I’m fuckin' somethin' up, baby) I need some drink in my cup (I need a drink), hey (Pour me a drink) I'm in the mood to fuck somethin' up (I'm in the mood to fuck somethin' up) I wanna go missin', I need a prescription I wanna go higher, can I sit on top of you? (Oh-la-la-la-la-la-la-la) I wanna go where nobody’s been (I wanna go where nobody’s been) Have you ever had fun like this? Oh, woah (Have you ever had fun? Yeah) We gon' fuck up the night, black lights Spaceships fly, yeah (Spaceships fly) Unapologetic when we fuck up the night, fuck up the night We gettin’ fucked up tonight We gon' fuck up the night Bet you you'll see far Bet you you'll see stars Bet you you’ll elevate Bet you you'll meet God 'Cause I feel like fallin' in love I'm in the mood to fuck somethin' up 'Cause we gon' fuck up the night What's in these four walls? You sexy, my love (Turn it up) Don't miss this roll call, is you here or what? Yeah (Roll it up) Show up, show up (Show up, show up), po' up, po' up, oh (Po' up, po' up) You Mr. Nasty, I'll clean it up Go where nobody's been (Go where nobody's been) Have you ever had fun like this? (Have you ever had fun? Yeah) I wanna go missin', I need a prescription I wanna go higher, can I sit on top of you? We gon' fuck up the night (Funk it up, funk it up), black lights Spaceships fly, yeah (Spaceships fly) Unapologetic when we fuck up the night (Funk it up, funk it up), fuck up tonight We gettin' fucked up tonight We gon' fuck up the night Bet you you'll see far Bet you you'll see stars Bet you you'll elevate Bet you you'll meet God 'Cause I feel like fallin' in love I'm in the mood to fuck somethin' up We gon' fuck up the night Hypersonic, sex erotic On my body, boy, you got it Hit them 'draulics while I ride it Got me actin' hella thotty So excited, so exotic I'm a seasoned professional Squeeze it, don't let it go Tease it, no self-control I got time today (I got time today, I got time) Oh, I (I got time today, I got time) I can't wait to come out and play Ooh, yeah, you Come and cuff it, cuff it, cuff it, cuff it, baby While I buss it, buss it, buss it for you, baby Oh, baby Anywhere, anytime I don't mind, I don't mind Yeah (I don't mind) For you (All for you) I'm backin' the truck up, huh (Back that truck up) For you (All for you, for you) A bitch'll get fucked up, huh (I fuck you up) For you (All for you) I'm puttin' my cup up, huh (Put my cup up, yeah) For you (All for you, you) 'Cause we gon' fuck up the night Take flight (Woo), blindin' lights (Yeah) Fuck it up, fuck it up, fuck it up (Unapologetic when we fuck up the night) Bet you you'll see stars (Night) Bet you you'll go far (Night) Bet you you'll levitate (Night) Bet you you'll meet God (Party people, roll up) Ooh (Yeah, huh) We gon' fuck up the night (Yeah) Spaceships fly Fuck it up, fuck it up",0.78,0.689,-5.668,0.141,0.0368,9.69e-6,0.0698,0.642,115.042,4,225388,TRUE,G,major
RENAISSANCE,5,ENERGY (feat. Beam),Beyoncé,"On stage, rockin', I'm stir crazy Cocoa flow like 1980's Come, let's tell a drop lazy None of that maybe Energy (Ah) Energy Energy (On it) Just vibe Votin' out 45, don't get outta line, yeah Ooh, ooh, ooh, ooh, pick a side Only double lines we cross is dollar signs, yeah Ooh, ooh, ooh, ooh, hol' up Wait, I hear you just got paid, make it rain, energy She more Cancún, he more Saint-Tropez Big wave in the room, the crowd gon' move Look around, everybody on mute Look around, it's me and my crew Big energy He was on stop mode, got froze Frozе front page Vogue, no pose Chat too much, full clip unload That's that Kodak еnergy Energy Energy Energy Yeah, yeah Gold links, raw denim You know that we do it grande You know that I'm gon' be extra When that camera go, ""Pop, pop, pop, pop, pop, pop"" Keep 'em waitin' like dot, dot, dot, dot, dot, dot ""Ooh, la-la-la"" That's the way dem boys sound when I walk through the block, block, block Then I uzi that doozie, shot, shot, shot We was just chillin', mindin' our business Poppin' our pain and champagne through the ceilin' Sippin' it up, flickin' it up All this good energy got you all in your feelings, feelings I'm crazy, I'm swearin' I'm darin', your man's starin' I just entered the country with derringers 'Cause them Karens just turned into terrorists He was on stop mode, got froze Froze front page Vogue, no pose (Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka) Chat too much, full clip unload That's that Kodak energy (Go, let's go, let's go, let's go) Energy (Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka) Energy (Go, let's go, let's go, let's go) Energy (Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka) Yeah, yeah",0.903,0.519,-9.151,0.26,0.281,1.06e-4,0.155,0.587,114.991,4,116727,FALSE,C#,major
RENAISSANCE,6,BREAK MY SOUL,Beyoncé,"I'm 'bout to explode, take off this load Bend it, bust it open, won't ya make it go Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle) Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle) La, la-la-la-la, la-la-la-la, la-la-la-la La-la-la-la, la-la-la-la, la-la-la-la, la You won't break my soul You won't break my soul You won't break my soul You won't break my soul I'm tellin' everybody Everybody Everybody Everybody Now, I just fell in love And I just quit my job I'm gonna find new drive Damn, they work me so damn hard Work by nine Then off past five And they work my nerves That's why I cannot sleep at night I'm lookin' for motivation I'm lookin' for a new foundation, yeah And I'm on that new vibration I'm buildin' my own foundation, yeah Hold up, oh, baby, baby You won't break my soul (Na, na) You won't break my soul (No-no, na, na) You won't brеak my soul (No-no, na, na) You won't break my soul (Na, na) I'm tellin' evеrybody (Na, na) Everybody Everybody Everybody Release ya anger, release ya mind Release ya job, release the time Release ya trade, release the stress Release the love, forget the rest I'ma let down my hair 'cause I lost my mind Bey is back and I'm sleepin' real good at night The queens in the front and the Doms in the back Ain't takin' no flicks but the whole clique snapped There's a whole lot of people in the house Tryin' to smoke with the yak in your mouth (Good at night) And we back outside You said you outside, but you ain't that outside Worldwide hoodie with the mask outside In case you forgot how we act outside Got motivation (Motivation) I done found me a new foundation, yeah (New foundation) I'm takin' my new salvation (Oh, yeah, yeah, yeah, new salvation) And I'ma build my own foundation, yeah (Oh, yeah, yeah, yeah, oh, yeah, yeah, yeah) Oh, baby, baby You won't break my soul (You won't) You won't break my soul (Break my soul) You won't break my soul (You won't) You won't break my soul (Break my soul) And I'm tellin' everybody (Everybody) Everybody (Everybody) Everybody (Everybody) Everybody, yeah If you don't seek it, you won't see it That, we all know (Can't break my soul) If you don't think it, you won't be it That love ain't yours (Can't break my soul) Tryin' to fake it never makes it That, we all know (Can't break my soul) You can have the stress and not take less I'll justify love We go 'round in circles, 'round in circles Searchin' for love ('Round in circles) We go up and down, lost and found ('Round in circles) Searchin' for love (Yeah) Looking for something that lives inside me Looking for something that lives inside me You won't break my soul You won't break my soul You won't break my soul You won't break my soul I'm tellin' everybody Tellin' everybody Everybody Everybody You won't break my soul You won't break my soul, no, no You won't break my soul You won't break my soul And I'm tellin' everybody (Got motivation, oh, yeah, yeah) Everybody (Oh, yeah, yeah) Everybody (I done found me a new foundation, yeah) Everybody (Oh, yeah, yeah) I'm takin' my new salvation (Yeah, yeah, yeah, yeah) And I'ma build my own foundation, yeah (Yeah, yeah) Got motivation (Motivation) I done found me a new foundation, yeah (New foundation) I'm takin' my new salvation (New salvation) And I'ma build my own foundation, yeah (Own foundation) I'm 'bout to explode, take off this load Bend it, bust it open, won't ya make it go Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle) Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle) Release ya—, release ya—, release ya wiggle Release ya anger, release ya mind Release ya job, release the time Release ya trade, release the stress Release the love, forget the rest",0.693,0.887,-5.039,0.0795,0.0581,2.71e-6,0.27,0.864,114.942,4,278281,FALSE,C#,minor
