hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
Resort_Hotel,83,2,7,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,190.33,none,1,2015-07-15
City_Hotel,88,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,230,none,2,2017-07-20
Resort_Hotel,8,4,5,2,children,BB,Online_TA,TA/TO,0,0,0,H,H,1,No_Deposit,0,Transient,175,parking,1,2015-07-05
Resort_Hotel,33,2,4,2,children,BB,Direct,Direct,1,0,1,F,F,1,No_Deposit,0,Transient,253.25,none,1,2017-08-27
Resort_Hotel,130,2,5,2,children,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,113.9,none,1,2015-08-08
Resort_Hotel,157,2,3,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,3,No_Deposit,0,Transient,197.6,parking,0,2017-06-08
City_Hotel,126,3,8,2,children,BB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,166.61,parking,2,2016-08-01
City_Hotel,80,2,7,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,75.79,none,1,2015-07-31
City_Hotel,0,0,2,2,children,BB,Direct,Direct,0,0,0,A,D,0,No_Deposit,0,Transient,104,none,0,2016-02-10
Resort_Hotel,32,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,136,parking,1,2016-10-26
Resort_Hotel,194,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,240.57,parking,0,2016-07-30
Resort_Hotel,174,2,5,2,children,HB,Direct,Direct,0,0,0,A,A,3,No_Deposit,0,Transient,155.11,none,2,2016-07-18
City_Hotel,9,4,7,2,children,BB,Corporate,Corporate,0,0,0,A,E,0,No_Deposit,0,Transient,96,none,3,2016-08-28
Resort_Hotel,11,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,160,none,0,2015-09-14
Resort_Hotel,89,2,5,1,children,BB,Online_TA,TA/TO,0,0,0,C,C,1,No_Deposit,0,Transient,282,none,2,2017-08-06
Resort_Hotel,304,2,4,2,children,BB,Direct,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,90.67,none,1,2015-07-11
City_Hotel,12,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,225,none,2,2017-04-11
Resort_Hotel,185,2,5,2,children,HB,Direct,Direct,0,0,0,G,G,1,No_Deposit,0,Transient,207,none,0,2017-07-01
City_Hotel,83,1,2,2,children,BB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient,135,none,3,2017-08-14
City_Hotel,41,2,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,230,none,1,2017-04-16
City_Hotel,101,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,85.28,none,2,2016-04-09
City_Hotel,22,2,2,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,134.78,none,0,2015-12-26
City_Hotel,201,0,3,1,children,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,121.5,none,1,2016-08-25
Resort_Hotel,142,2,5,2,children,HB,Online_TA,TA/TO,0,0,0,E,E,1,No_Deposit,0,Transient,115.57,none,3,2017-04-13
City_Hotel,99,2,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,250,none,0,2017-05-28
City_Hotel,207,4,7,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,141.46,none,2,2017-08-13
City_Hotel,0,0,0,2,children,BB,Online_TA,TA/TO,1,0,0,A,K,0,No_Deposit,0,Transient,0,none,2,2017-01-02
City_Hotel,11,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,141.5,none,2,2016-04-23
Resort_Hotel,58,0,2,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,93,none,0,2016-12-20
Resort_Hotel,182,1,5,2,children,BB,Direct,Direct,0,0,0,C,C,0,No_Deposit,0,Transient-Party,104,parking,3,2016-06-27
Resort_Hotel,211,1,1,1,children,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,180.42,none,2,2017-08-05
City_Hotel,7,0,2,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,161,parking,1,2016-04-07
Resort_Hotel,132,2,5,2,children,BB,Direct,Direct,0,0,0,E,F,1,No_Deposit,0,Transient,100.44,none,2,2016-06-06
City_Hotel,95,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,130.5,none,1,2016-07-01
City_Hotel,4,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,G,0,No_Deposit,0,Transient,190,none,0,2016-12-03
City_Hotel,1,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,128,none,2,2017-01-20
City_Hotel,13,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Contract,174,none,4,2015-09-14
City_Hotel,0,2,0,2,children,BB,Online_TA,TA/TO,0,0,0,F,B,1,No_Deposit,0,Contract,153,none,0,2015-08-09
Resort_Hotel,2,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,176.53,none,2,2016-08-04
Resort_Hotel,47,2,5,2,children,FB,Direct,Direct,0,0,0,A,C,0,No_Deposit,0,Transient,235.07,none,1,2015-08-22
Resort_Hotel,20,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,H,H,1,No_Deposit,0,Transient-Party,100,parking,2,2017-01-06
City_Hotel,93,0,3,3,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,300,none,0,2017-07-25
Resort_Hotel,1,0,1,1,children,BB,Direct,TA/TO,1,0,0,G,I,0,No_Deposit,0,Group,117,parking,1,2017-03-09
Resort_Hotel,34,2,5,2,children,HB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,125.54,none,3,2015-07-10
Resort_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,65,none,2,2016-02-18
Resort_Hotel,3,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,1,No_Deposit,0,Transient,67,none,1,2017-02-27
City_Hotel,16,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,105.4,none,2,2016-12-21
City_Hotel,4,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,211,none,2,2016-04-09
City_Hotel,137,2,4,1,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,75.66,none,1,2016-11-16
City_Hotel,55,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,154,none,0,2017-07-24
Resort_Hotel,39,0,3,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,140,none,0,2016-05-25
Resort_Hotel,13,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,165,none,1,2017-04-08
Resort_Hotel,75,0,2,1,children,BB,Online_TA,TA/TO,0,0,0,D,D,2,No_Deposit,0,Transient,202,none,1,2017-08-22
City_Hotel,0,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,89.5,none,0,2017-08-18
City_Hotel,92,2,10,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,2,No_Deposit,0,Transient,147.9,none,4,2016-12-06
Resort_Hotel,0,1,0,2,children,BB,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,0,Group,48,none,2,2016-01-03
City_Hotel,14,0,3,0,children,BB,Online_TA,TA/TO,0,0,0,B,B,0,No_Deposit,0,Transient,116.49,none,0,2016-06-09
Resort_Hotel,19,1,4,2,children,HB,Online_TA,TA/TO,0,0,2,E,E,2,No_Deposit,0,Transient,111.5,parking,3,2016-03-28
Resort_Hotel,24,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,1,No_Deposit,0,Transient,101.5,none,0,2015-12-20
Resort_Hotel,32,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,237.6,none,1,2017-08-08
City_Hotel,0,0,1,2,children,SC,Direct,Direct,0,0,0,D,D,1,No_Deposit,0,Transient,113,none,0,2015-08-18
Resort_Hotel,8,0,4,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,196,parking,0,2016-06-15
City_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,F,F,0,No_Deposit,0,Transient,168,none,0,2016-12-28
City_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,176.8,parking,2,2016-07-14
City_Hotel,92,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,155.25,none,2,2017-05-18
City_Hotel,21,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,187,none,1,2015-12-27
City_Hotel,83,1,4,2,children,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,154.35,none,2,2017-01-30
Resort_Hotel,162,2,5,2,children,Undefined,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,194.25,none,1,2016-07-30
City_Hotel,126,2,5,2,children,BB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient,79.2,none,0,2017-02-02
Resort_Hotel,163,2,2,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,155.64,parking,1,2016-07-24
Resort_Hotel,39,0,2,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,1,No_Deposit,0,Transient-Party,136,parking,0,2016-05-10
City_Hotel,6,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,144.4,none,1,2017-04-27
City_Hotel,3,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,229,none,2,2016-07-10
City_Hotel,10,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,120.67,none,1,2017-01-12
City_Hotel,169,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,131.7,none,1,2017-06-29
City_Hotel,311,0,2,2,children,BB,Complementary,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,9,none,2,2016-11-10
Resort_Hotel,28,2,7,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,160,none,1,2015-07-21
City_Hotel,37,0,1,3,children,BB,Direct,Direct,0,0,0,E,F,0,No_Deposit,0,Transient,188.95,none,1,2016-07-26
City_Hotel,6,2,1,2,children,BB,Direct,Direct,0,0,0,A,D,0,No_Deposit,0,Transient,90,none,2,2015-08-16
Resort_Hotel,122,2,5,2,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,149.14,none,3,2017-05-28
City_Hotel,2,0,2,2,children,HB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,162,none,1,2016-01-29
Resort_Hotel,2,0,1,2,children,BB,Corporate,Corporate,0,0,0,C,C,1,No_Deposit,0,Transient,65,none,0,2017-04-08
City_Hotel,269,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,125.1,none,1,2017-08-03
City_Hotel,70,2,3,2,children,BB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,135.96,none,2,2017-01-01
City_Hotel,38,1,2,0,children,BB,Online_TA,TA/TO,0,0,0,B,B,0,No_Deposit,0,Transient,127.39,none,0,2016-05-13
Resort_Hotel,5,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,1,No_Deposit,0,Transient,96,parking,0,2016-02-27
City_Hotel,4,1,4,2,children,BB,Direct,Direct,0,0,0,E,F,0,No_Deposit,0,Transient,155,none,1,2016-04-11
Resort_Hotel,178,3,7,2,children,HB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,190.1,parking,2,2016-08-08
City_Hotel,2,0,2,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,144.8,none,0,2016-11-25
Resort_Hotel,301,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,112.12,none,1,2017-08-12
City_Hotel,122,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,76.5,none,1,2015-07-29
City_Hotel,94,0,2,0,children,BB,Direct,Direct,0,0,0,B,B,0,No_Deposit,0,Transient,90.25,none,1,2016-08-04
Resort_Hotel,3,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,65,none,2,2016-12-09
City_Hotel,170,2,0,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,86.36,none,1,2017-02-12
City_Hotel,1,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient-Party,180,parking,1,2016-01-13
City_Hotel,8,2,1,2,children,HB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,185.33,none,1,2016-12-03
City_Hotel,84,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,121.5,none,2,2016-07-15
Resort_Hotel,152,2,3,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,185.25,none,0,2016-07-30
Resort_Hotel,160,1,4,2,children,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,119.9,parking,3,2015-08-03
City_Hotel,10,2,3,2,children,HB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,239,none,1,2017-06-02
Resort_Hotel,0,1,3,2,children,BB,Direct,Direct,0,0,0,H,H,0,No_Deposit,0,Transient,100,none,0,2016-10-31
Resort_Hotel,42,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,1,No_Deposit,0,Transient,176,parking,0,2017-05-21
City_Hotel,10,1,3,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,149.32,none,0,2017-07-06
City_Hotel,11,2,0,2,children,BB,Direct,Direct,0,0,0,E,F,0,No_Deposit,0,Transient,89,none,3,2017-04-23
Resort_Hotel,178,2,5,2,children,HB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient,180.8,none,3,2017-07-16
City_Hotel,12,2,2,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,100,none,1,2016-02-20
Resort_Hotel,166,3,8,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,162.9,none,2,2017-08-10
City_Hotel,19,1,4,2,children,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,146.8,parking,2,2015-09-28
City_Hotel,67,0,3,2,children,BB,Direct,Direct,0,0,0,D,D,1,No_Deposit,0,Transient,129.9,none,0,2016-11-10
City_Hotel,152,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient-Party,119,none,2,2016-07-11
City_Hotel,3,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,207.22,none,1,2017-02-19
Resort_Hotel,0,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,49,none,0,2015-10-31
Resort_Hotel,76,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient-Party,127.14,none,5,2016-05-20
Resort_Hotel,21,0,2,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,120,parking,0,2017-05-26
City_Hotel,4,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,185,none,0,2016-12-28
City_Hotel,12,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,90,none,2,2015-08-27
Resort_Hotel,152,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,1,No_Deposit,0,Transient-Party,200.67,none,1,2017-07-13
Resort_Hotel,91,2,5,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,E,2,No_Deposit,0,Transient,168.46,none,0,2016-08-24
City_Hotel,5,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,119,none,0,2016-03-29
City_Hotel,12,2,2,2,children,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,173.8,none,2,2017-07-21
City_Hotel,116,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,121.5,none,1,2017-04-25
City_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,F,F,1,No_Deposit,0,Transient,239,parking,1,2016-10-29
City_Hotel,20,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,196.67,none,4,2016-11-11
City_Hotel,10,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Contract,97,none,1,2015-08-22
Resort_Hotel,31,1,5,2,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,96.67,parking,0,2015-10-06
Resort_Hotel,315,2,5,2,children,HB,Online_TA,TA/TO,0,0,0,E,E,1,No_Deposit,0,Transient,282.03,parking,1,2017-08-21
City_Hotel,145,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,103.7,none,1,2017-02-20
City_Hotel,53,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,103.7,none,2,2016-11-29
City_Hotel,10,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,123,none,1,2017-02-25
City_Hotel,0,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,106.25,none,2,2016-10-21
City_Hotel,66,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,150,none,1,2017-07-03
City_Hotel,175,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,121.5,none,1,2016-08-10
City_Hotel,31,0,3,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,167.95,parking,1,2016-07-07
Resort_Hotel,47,0,1,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,1,No_Deposit,0,Transient-Party,87,none,2,2016-11-26
City_Hotel,38,0,3,3,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,235.95,none,1,2016-08-16
City_Hotel,1,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,211.76,none,1,2016-10-28
Resort_Hotel,17,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,161,parking,0,2016-10-07
Resort_Hotel,182,1,5,2,children,BB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient-Party,95,parking,2,2016-06-27
City_Hotel,178,2,5,2,children,HB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,214,none,3,2017-07-13
Resort_Hotel,178,2,5,2,children,BB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,178.2,none,2,2017-07-26
City_Hotel,6,0,2,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,131,parking,1,2016-12-13
City_Hotel,27,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,195.5,parking,2,2016-08-08
City_Hotel,190,1,4,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,109.35,none,2,2016-07-18
City_Hotel,169,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,209,none,0,2017-07-10
City_Hotel,315,0,5,0,children,BB,Online_TA,TA/TO,0,0,0,B,A,0,No_Deposit,0,Transient,91.85,none,3,2017-07-11
Resort_Hotel,6,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,50.05,parking,1,2016-10-18
City_Hotel,20,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,88.4,none,0,2016-12-22
Resort_Hotel,1,0,2,2,children,BB,Direct,Direct,0,0,0,G,G,2,No_Deposit,0,Transient,0,parking,0,2017-01-06
City_Hotel,11,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,97.92,none,4,2017-01-23
City_Hotel,9,1,3,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,210,none,0,2017-08-28
Resort_Hotel,312,4,10,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Contract,131.06,none,1,2017-07-02
City_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,A,D,0,No_Deposit,0,Transient,130,none,2,2015-08-22
City_Hotel,2,1,1,2,children,BB,Direct,Direct,0,0,0,G,G,2,No_Deposit,0,Transient,90,parking,1,2016-05-14
City_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,224,parking,2,2016-08-10
Resort_Hotel,21,0,5,2,children,BB,Online_TA,TA/TO,0,0,0,D,E,0,No_Deposit,0,Transient,112,none,1,2017-04-18
Resort_Hotel,6,2,0,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,123,none,1,2016-02-07
Resort_Hotel,17,0,5,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,311,none,1,2016-08-16
City_Hotel,29,2,2,2,children,BB,Direct,Direct,0,0,0,F,F,0,No_Deposit,0,Transient,240,none,0,2017-06-09
City_Hotel,150,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,91.12,none,0,2016-09-18
Resort_Hotel,24,2,3,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,68.75,none,1,2016-03-19
City_Hotel,153,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,186.3,none,0,2016-08-19
City_Hotel,92,0,1,2,children,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,116.25,none,0,2017-04-29
Resort_Hotel,210,2,5,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Contract,79.9,none,1,2016-08-31
Resort_Hotel,43,0,1,2,children,HB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient-Party,153,parking,0,2017-03-25
City_Hotel,65,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,114.3,none,3,2016-09-02
City_Hotel,0,0,2,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,119,none,2,2016-02-16
Resort_Hotel,1,0,1,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,C,D,1,No_Deposit,0,Transient,40,none,0,2016-03-12
City_Hotel,35,2,1,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,176.64,none,1,2017-08-26
Resort_Hotel,15,2,1,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,65,parking,2,2017-02-11
City_Hotel,62,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,F,G,0,No_Deposit,0,Transient,207.9,none,1,2016-09-24
City_Hotel,1,2,0,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,153,none,1,2015-08-09
Resort_Hotel,174,2,5,2,children,Undefined,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,248.36,parking,2,2017-08-03
City_Hotel,145,2,4,1,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,69.56,none,0,2016-04-29
Resort_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,C,C,0,No_Deposit,0,Transient,100,none,0,2016-04-06
City_Hotel,15,0,3,2,children,HB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,242.33,none,2,2016-03-03
City_Hotel,175,0,4,2,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,260,none,1,2017-08-01
City_Hotel,3,0,2,1,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,107,parking,0,2015-08-11
Resort_Hotel,17,0,1,3,children,BB,Online_TA,TA/TO,0,0,1,H,H,0,No_Deposit,0,Transient,105,none,2,2017-02-18
City_Hotel,0,1,0,2,children,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,118,none,0,2017-07-02
City_Hotel,42,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,250,none,0,2017-06-03
Resort_Hotel,186,2,2,2,children,Undefined,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,159.75,none,3,2016-07-24
Resort_Hotel,29,0,5,2,children,BB,Corporate,Corporate,0,0,0,A,C,3,No_Deposit,0,Transient,60,none,1,2015-11-10
Resort_Hotel,37,0,5,2,children,HB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,178,none,0,2016-10-25
City_Hotel,6,1,0,2,children,SC,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,134,none,1,2017-08-27
Resort_Hotel,158,2,5,3,children,HB,Offline_TA/TO,TA/TO,0,0,0,C,C,1,No_Deposit,0,Transient,205.7,none,0,2016-07-29
City_Hotel,58,0,1,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,182.7,parking,2,2016-07-15
City_Hotel,259,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,3,No_Deposit,0,Transient,80.26,none,3,2016-12-28
City_Hotel,30,1,0,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,162.35,none,1,2016-06-20
City_Hotel,75,1,1,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,205,none,0,2017-07-22
City_Hotel,0,1,0,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,127,none,0,2016-06-26
Resort_Hotel,67,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,0,Transient,179.53,none,2,2016-08-23
Resort_Hotel,253,0,3,3,children,BB,Direct,Direct,0,0,0,H,H,2,No_Deposit,0,Transient,236.1,parking,1,2017-08-09
City_Hotel,0,0,0,2,children,BB,Online_TA,TA/TO,1,0,0,A,F,2,No_Deposit,0,Transient,0,none,2,2016-07-09
City_Hotel,122,1,5,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,119.85,none,3,2016-05-30
